sample_id,default,revenue_growth,profit_margin,roa,roe,current_ratio,quick_ratio,debt_to_equity,debt_to_asset,dscr,inventory_turnover,receivable_turnover,asset_turnover,free_cash_flow,operating_cash_flow_ratio,cash_conversion_cycle,days_sales_outstanding,days_payables_outstanding,avg_daily_balance,min_balance_3m,cash_flow_volatility,net_cash_flow,overdraft_count,cic_score,num_active_loans,total_outstanding_debt,max_past_due_days,num_past_due_30d,num_past_due_90d,debt_burden_ratio,credit_history_length,previous_default_history,num_transactions_3m,avg_monthly_deposits,avg_monthly_withdrawals,transaction_regularity_score,owner_age,owner_education,owner_experience,product_differentiation_score,industry_competition_intensity,supplier_relationships,customer_concentration,digital_footprint,business_age,num_employees,employee_productivity_score,revenue_capacity_ratio,financial_data_reliability_score,business_certification_count,founding_year,years_at_current_location,industry_changes_count,past_bankruptcy,ownership_stability,industry_code,industry_risk_score,industry_lifecycle_stage,district_code,district_risk_score,business_zone,district_business_density,avg_income_district,has_collateral,collateral_value,loan_to_value,collateral_liquidity_score,collateral_type
908,0,0.2174890197244234,0.0286716920773183,0.0242750320017466,0.0343079179541162,1.7288960666621789,1.2517138152858538,0.406418572468273,0.3185075610335592,0.7304352904315217,5.555129499763051,5.998953665877854,0.8498550970398524,135706.81940443508,0.6701619377873809,72.49156418624939,60.84394384909587,54.0574185850838,16416071.0,8542801.0,9.07,176618.0,0,687,2,60700000.0,120,2,1,2.25,2.2,0,27,23540903.0,23364284.0,7.252481090485677,41,High School,9,6.900304616090841,6.486335147051458,5.269937246025108,0.3238718006082146,7.190848422061835,10,28,6.535420506074218,0.871065972159528,5.4108470579758565,0,2014,7,0,0,6.050923245939703,46,6,Mature,17,5.60775620863042,Urban,445.5915025237193,13.694310130083126,0,0.0,0.0,4.487166167621052,
1091,0,0.0362924235023523,0.1024200289275384,0.0826895166635971,0.1976325649783957,1.397149845404902,1.1404167653162904,1.5218538873210214,0.6162832490806792,1.424265959457678,7.47440128271407,5.560997834632239,0.7919624958412902,1225106.3889229863,1.1809815108499755,81.74098188814433,65.63570259403603,32.72806349739123,6931796.0,3471591.0,34.21,1378776.0,0,646,1,41500000.0,0,0,0,3.0,0.7,0,23,7001676.0,5622900.0,4.770304389387361,39,Vocational,6,3.1836409445295777,4.833446562272002,6.812353067643386,0.2269658508571391,3.8558999273846455,13,23,5.120561639685547,0.4204764568318293,7.872715893802882,4,2011,12,0,0,7.568391935013433,10,4,Mature,12,5.923582033111331,Urban,656.0232272495091,15.419521741339164,1,242546499.0053954,0.524370468599246,5.627552728024501,Real Estate
814,0,0.0703847828283285,0.0255213890874884,0.0215064327934093,0.0407039552738568,1.50254295549841,0.956773512652673,0.910642347998675,0.4453676807258136,0.5309204090327785,4.734469565681208,5.238580228026326,0.8875776020288287,763281.339411679,1.0367643675902791,92.90320492363004,69.67536701017873,53.86633175779944,5976400.0,1937572.0,22.9,863276.0,0,659,2,32000000.0,0,0,0,3.0,2.6,0,24,13148019.0,12284743.0,4.221962884284243,38,Bachelor,14,3.3551382900064053,6.063134992819762,5.9334626900277785,0.5281714235837753,5.784768788024201,6,77,4.826093770786839,0.6392881474837752,6.674670683508372,1,2018,5,0,0,6.015240289138628,46,6,Mature,1,4.185351215720829,Urban,621.5139999006796,13.22104409526536,0,0.0,0.0,6.017704685772786,
1169,1,0.2168818118575033,0.0823280320823846,0.0741091795513419,0.1427258041538583,1.6551634076113977,1.0564357477735893,0.980565814608508,0.4854282443955762,1.6670112785038584,3.301556213352423,3.6389459270552367,0.8624395013264027,718571.3707398485,0.6779021335066748,172.98521444552455,100.30377128889378,37.87248245088644,11382418.0,6730722.0,18.68,1024661.0,2,679,1,318700000.0,0,0,0,3.0,4.3,0,30,12483183.0,11458522.0,6.246530133137519,46,Vocational,1,3.343853009855739,4.309859373689447,8.783175067388065,0.536521259830923,4.523271647577051,16,46,7.71300136679341,0.8469095399407541,8.1185089033625,2,2008,14,0,0,5.615890511354699,10,4,Mature,22,3.750697458310428,Suburban,286.53271644645724,9.90550548874173,1,1996070322.5347407,0.6246255364736386,5.898980503696739,Real Estate
1056,0,0.0304264985037172,0.070238362675493,0.0675218261975655,0.0778542193021428,1.1441610747053663,0.8418049103510972,0.2462612641998641,0.2731189680584718,2.247793104202969,6.660239342041175,5.672184285546654,0.9231037259247736,859890.1332307119,0.3194404768073606,85.5595398303664,64.34910814341133,33.59240365501596,5256485.0,1133689.0,9.71,1116534.0,2,616,2,10600000.0,0,0,0,3.0,3.6,0,16,5994657.0,4878124.0,6.347019186765552,38,Bachelor,10,7.975258766375028,4.420235372464717,4.432045798800695,0.3324298954792706,5.977685875996363,4,18,3.120512533760805,0.5909386097778229,6.3242756384739565,1,2020,3,0,0,6.586894314482129,10,4,Mature,16,5.994400551648969,CBD,983.4904410690604,16.612994868697534,1,159021626.82091412,0.5869131379456993,3.148648691453884,Vehicle
790,0,0.0107645269319234,0.0349375375077937,0.0298984799026198,0.0739917834756117,1.5009628440649765,1.046492722064135,1.6159078437558367,0.64961089413199,0.4624919201699794,5.736136752894337,7.879805541327157,0.8769757136154832,-174506.0615063601,1.4766818724728683,63.43625783087811,46.3209400391529,46.51635901859986,751510.0,390785.0,26.9,-196194.0,0,566,2,81800000.0,0,0,0,3.0,5.5,0,10,1606719.0,1802913.0,5.436924562486892,50,Master,0,5.166893049674609,6.837746453390705,4.812525780295912,0.3987048597912415,7.710329870646607,37,30,7.327110620540379,0.3859181081500954,6.761027048396021,1,1987,34,0,0,6.7008474718004685,46,6,Mature,5,3.455045526304923,Industrial,275.8875426620472,10.961793010807492,0,0.0,0.0,6.205054739041773,
602,0,0.0095924055293526,0.0308161718369052,0.0252507499804654,0.0466656128723173,1.731951208693025,1.2992390844789974,0.8879183712279307,0.4416473781182243,0.6325810512098909,5.292460632195442,6.181357071557322,0.8085713832099983,48874.55459924277,0.9850529002073714,80.12274440544097,59.04852215697069,47.89180799077384,2094353.0,633039.0,11.85,64673.0,0,603,0,27000000.0,0,0,0,2.25,5.0,0,8,3502507.0,3437834.0,5.903570043317963,52,Master,10,5.734010129572561,7.734567771778224,6.460669961986699,0.207725501984835,7.741151431546015,4,5,5.888209166629939,0.722512205643996,8.93672471598931,2,2020,3,1,0,5.284566047177416,46,6,Mature,11,4.420212907557966,Urban,444.29563926604726,13.685247507773234,0,0.0,0.0,3.607908381316711,
2544,0,0.2619751268581654,0.0488110163114878,0.041545409217474,0.0783458683811285,1.3068738084922191,0.8737780230005725,0.8684088052096235,0.4266513441412872,1.0235165903591927,3.99799605128434,4.258131159095712,0.8449707471486753,-979330.6678014488,1.2938230431881437,127.23942704795876,85.71835539173811,49.77466633800403,2055334.0,1231578.0,33.42,-1190356.0,2,634,1,127800000.0,0,0,0,3.0,2.5,0,21,8396285.0,9586641.0,5.139554555612245,39,Master,7,3.113107785635504,9.91661872540587,5.940593453601878,0.3438070768490162,7.551728607626756,7,48,6.793248011768799,0.7937146642653113,6.17553996845735,1,2017,5,0,0,5.285933971317686,56,8,Growth,19,6.291945514174097,Urban,786.231147526466,15.690670376910422,0,0.0,0.0,4.818334500504991,
1795,1,0.288338208881893,0.0829123329418171,0.0621876214403661,0.1013803725706847,1.4989982406682731,1.098284959084465,0.7276664772403536,0.4467659412182059,1.3705872940557762,4.766669919706258,3.4158329005682564,0.7536638519269439,1354097.008436851,0.657679441404005,131.61478251536712,106.8553441063463,51.81393590645783,6487647.0,2366838.0,23.02,1911663.0,0,660,1,98000000.0,120,5,1,3.0,1.7,0,25,15059053.0,13147391.0,7.505942452349462,44,Vocational,5,6.0342985180147375,5.692554744945839,5.706948609904788,0.458016804896317,3.533107092830148,11,54,4.220705622830352,0.7470791739253705,8.979627095474772,1,2013,3,0,0,6.296464230660218,10,4,Mature,2,5.344364673827361,Suburban,248.4697720935904,9.266830900952389,1,199253630.48239568,0.5358251817732915,6.045583733301583,Real Estate
2572,0,0.1537840823690608,0.0601026038932033,0.056827970680453,0.0967223228530325,1.38596238517161,0.9241824986928024,0.6424806066721491,0.3656091651554091,1.58583681206307,4.008882284132229,4.170816244159981,0.956269861097394,-329964.84072769847,0.3783321090797567,136.92773806754542,87.51284607924808,41.63292985589249,2364320.0,1269207.0,14.97,-374440.0,1,577,0,96000000.0,0,0,0,3.0,2.9,0,10,2097956.0,2472396.0,7.765644725674004,38,Master,8,3.8082016783538712,9.148313332863104,8.45405706899623,0.5968286201986045,9.570066711982989,3,8,4.382246224790805,0.8053189071477777,5.594232871777308,1,2021,2,0,1,8.95064087603306,56,8,Growth,11,3.4577235379327687,Suburban,247.79358352115543,9.292656032844944,1,741657936.3676473,0.5195006897899819,5.890803861335177,Other
286,1,0.1077116645111505,0.0314992966152299,0.0252739141665142,0.0583584879505237,1.4712868106174637,0.8900087129921581,1.2392543785766068,0.5610890611078551,0.4008459473067008,3.289441234544065,4.383834972066804,0.8247939048463958,-184842.79673963416,0.3908396727717449,147.15714596670304,83.26043346196424,47.064382093016185,1052517.0,430787.0,19.59,-261377.0,0,552,2,93900000.0,0,0,0,3.0,4.3,0,5,1761230.0,2022606.0,7.060446041759399,59,Bachelor,5,5.759870976358899,7.824136119776637,6.070003414423624,0.5784823538859355,5.744324257084406,7,8,6.371772437038221,0.5646940303138839,8.190269741642991,1,2017,6,0,0,5.069904377980396,46,6,Mature,5,5.174968170632848,Urban,454.68948597909525,12.431573078895813,0,0.0,0.0,6.332632854994948,
776,1,0.2617830856746513,0.0262126729573354,0.0288822545100779,0.0518545542950998,1.6369241429518702,0.9458709388754116,0.8025071385448516,0.4349927157094048,0.6765864367504961,3.122290279873946,6.051608994437853,1.0522381119322537,-189270.84809608347,1.4178658971713771,138.59817344055108,60.31453789157203,38.61773084631203,828063.0,378585.0,36.56,-259281.0,2,571,1,266300000.0,0,0,0,3.0,12.8,0,10,1849247.0,2108527.0,5.677559351873557,48,Bachelor,7,6.728910790006359,7.040966828781096,7.4913461597385425,0.3537974325629279,6.627762507319256,7,27,6.275789836452739,0.6936944810192662,5.415291167636411,1,2017,5,0,0,8.94590716623777,46,6,Mature,12,6.727140163041122,Urban,685.0528598552412,14.54753459474798,0,0.0,0.0,3.427896461256028,
592,0,0.1914183383843669,0.0281693581895002,0.0221456905566889,0.0400376509146423,1.9948828114588648,1.349672769416161,0.8612756173474749,0.4470433920617067,0.5297879365291447,5.565172067331628,6.79006553969338,0.7746756317424883,795736.1643848035,0.5105899528576289,80.29160836091695,53.755003963699934,39.04986724893446,1587730.0,584743.0,24.09,960831.0,0,626,0,45900000.0,0,0,0,3.0,2.3,0,15,7336508.0,6375677.0,6.55479637953269,46,Bachelor,6,4.182419929613771,6.11302188184904,7.086469132290436,0.2730445650304582,5.701206595425639,1,28,6.8948540950842,0.8905204857935095,4.00161615840407,0,2023,0,0,1,6.727904233798979,46,6,Mature,15,5.32958531480304,Urban,759.3174409145537,14.57147759707828,1,282145890.3294305,0.5225164133328253,3.329648847615674,Real Estate
2595,0,0.2042468705148826,0.0523651112987902,0.0534297524127817,0.0857390004167817,1.1752153705079451,0.8383345168889459,0.6026914845172306,0.3620819158707709,1.4916804971072488,6.8588153154652245,6.679798214646506,1.0297060699748708,682329.6105138707,0.7320718823168713,55.64916547026347,54.64236916613442,52.209390925318544,15136248.0,1583649.0,26.0,936526.0,0,692,2,196000000.0,0,0,0,3.0,10.4,0,39,18798366.0,17861840.0,5.938965429598769,40,Bachelor,14,3.4282233293703035,9.01088331343561,4.042515708704771,0.596702259801817,7.592288724297324,17,35,4.968627926179497,0.7564729438675325,5.398108990784124,0,2007,13,0,0,7.2280615080666655,56,8,Growth,7,4.09080538684338,Suburban,206.53194606604927,9.137020912760793,0,0.0,0.0,6.696781679467041,
1705,0,0.0641380142795431,0.0757205685261577,0.0590500290510878,0.1103150642454418,1.4849766244368183,1.135125168926595,0.8397057609975037,0.4295563492342457,1.488090097314028,9.02733154593712,7.801406457537541,0.7652990904942939,-31053.59483681777,0.7981747847912948,55.74437839313164,46.78643549553111,31.474824874651446,9839380.0,985957.0,35.92,-39413.0,0,670,1,21700000.0,0,0,0,3.0,5.1,0,37,17779990.0,17819403.0,5.898911141081934,37,Bachelor,15,7.889235436640284,5.537710541379628,5.958542654073863,0.2822512325883081,4.562951844606377,10,17,5.157144495215464,0.7736076978430226,8.2951669323979,2,2014,7,0,0,7.630449445071408,10,4,Mature,20,5.559459662293859,CBD,1195.2702579508589,18.949448134411607,0,0.0,0.0,6.09505422249047,
850,0,0.1254287605451962,0.0289233754547811,0.0306898751687179,0.0561603105758064,2.080775379581693,1.6393435090276962,0.7328901370606034,0.4144845452987599,0.7178432200125129,9.048188181341118,5.445815646212998,1.06691399218091,660763.3430034746,0.3821405430792201,75.21144354161206,67.02393612127133,32.15206031242275,4926791.0,855914.0,33.94,806717.0,2,623,0,125100000.0,180,2,1,3.0,3.0,0,10,4208384.0,3401667.0,6.066613957044972,39,Vocational,10,6.428383181668471,7.058929703942933,5.406296452625648,0.4847400891505224,6.211865130461316,5,30,7.230338439377229,0.534296201503418,7.631167333783919,2,2019,4,0,0,7.526432186876029,46,6,Mature,19,3.057095603898765,Suburban,237.8259035634612,8.012755357963261,0,0.0,0.0,7.132308918704562,
2152,0,0.1428650843034286,0.0465052199500906,0.0413087043574017,0.0931864670149685,1.196588227456951,0.8226621636124256,1.2172475794370263,0.5534766633410352,0.7022579421579794,6.065441010707413,4.824885365507734,0.8750605315514768,1592440.4561977177,0.5421539379029483,81.11240600478715,75.64946570737648,54.71405249761614,39515629.0,15111155.0,29.3,2167316.0,0,733,2,186900000.0,0,0,0,3.0,1.8,0,46,41146312.0,38978996.0,7.491493143068504,39,Bachelor,6,3.279441341265376,8.89972939072284,5.996851271756793,0.3638616690209267,9.09477958991862,5,10,4.192039792559694,0.5043721870741448,8.43615323238597,0,2019,4,0,0,6.042528465642523,56,8,Growth,8,3.6310683664826273,Suburban,134.38731107024296,11.962743612556856,0,0.0,0.0,4.074862465368343,
1807,0,0.0038723066156242,0.0707173433379064,0.0640525689330178,0.1462311173719203,1.6169879724312797,0.988111170206322,1.1574025406006854,0.5372802133014726,1.0704068183156097,4.012875590673455,4.119243755956795,0.8908616826853504,310666.2906953396,0.3934278235305235,127.98191648036207,88.60849748747627,51.58379903009916,7907700.0,3322226.0,6.17,373274.0,0,663,1,46200000.0,0,0,0,3.0,2.1,0,24,11915269.0,11541995.0,5.583764383255897,45,Vocational,12,6.134478399053585,5.006388145157931,8.974470966483729,0.4256718111717839,4.399296610718867,6,19,6.534503949039406,0.8857233804103491,6.720446337584619,0,2018,5,2,0,5.905800140236133,10,4,Mature,8,3.128944452387875,Suburban,108.46555078307358,10.162020289481545,0,0.0,0.0,5.797534981886981,
2025,0,0.2622748801959847,0.0515172531855601,0.0411317960012679,0.0615326329310371,1.4816922948127698,0.9606117124544384,0.552347641498938,0.364713017683729,1.180006645819514,2.7702126540505607,3.1726923501282283,0.7928915693982427,39213.01346798369,1.41619824343506,180.0,115.04424624885174,36.902534755724254,375191.0,159512.0,16.89,50032.0,0,499,0,46500000.0,0,0,0,3.0,4.6,0,6,443170.0,393139.0,6.342056169924319,42,Bachelor,14,5.654039640452082,8.759709257524904,4.783906775705054,0.4944274768091928,7.158315363613862,6,6,5.499857430985192,0.7340083441029949,5.194241886808616,0,2018,3,0,0,7.87569200220204,56,8,Growth,8,5.224558238987176,Suburban,164.06606201235832,8.578443326604088,1,69042666.31356402,0.5328535235711782,6.265040456452523,Real Estate
666,0,0.218594326392461,0.0264258841743673,0.0267874283379019,0.0531237153917663,2.044925765148664,1.5751499410419352,1.0295616092119009,0.5073156697036229,0.537429603285659,6.865458828188236,5.499818186379642,0.9916745454997588,1236202.781598245,0.8258143358980135,66.82684494491406,66.36583022033827,52.70367668707191,3937347.0,1674924.0,17.62,1692103.0,0,655,0,30800000.0,0,0,0,3.0,3.1,0,27,12791296.0,11099193.0,5.386311951503117,43,Bachelor,9,5.7005371946089545,7.680813311127428,6.17920551826006,0.4570989137837503,7.736904966696451,3,18,6.477483754503186,0.6617284980729334,4.202178849432063,3,2021,2,1,0,6.650466481194814,46,6,Mature,22,3.991993478292804,Suburban,140.41253662609805,11.456793681613805,0,0.0,0.0,6.785420347302255,
561,0,0.1709644899241775,0.0303303533686006,0.0241454384486992,0.0536525100609507,1.8140490926052948,1.3946399638091058,1.0947521447554214,0.5015872527474301,0.4693380844620261,6.778775983884913,5.374700491400593,0.8151907916478942,-1282704.2555968934,0.6677561616513843,84.55074201574753,67.91076090360612,37.20454788066043,11729828.0,4343620.0,38.52,-1525547.0,0,664,4,113700000.0,0,0,0,3.0,4.8,0,21,10666574.0,12192121.0,7.114405434802226,28,Bachelor,8,6.901017484283807,7.496007297937738,6.931812522629894,0.2145483334988931,6.257215874358016,9,17,4.031912323108211,0.6618453381097904,6.024675471050747,1,2015,8,2,0,6.337620567805637,46,6,Mature,3,4.076619826698058,Urban,400.9760728960907,13.926070829387266,0,0.0,0.0,7.707849967758597,
2730,0,0.1137407215389979,0.0459138321573564,0.048053056830897,0.1098679205629338,1.0956023720984036,0.7324334675854327,1.2657311446574355,0.5727023748858625,0.7319240386354182,6.2815449122448594,6.086316909985443,1.0526144237615471,555199.4664186372,1.4084776750521313,79.55418744692855,59.9705873680628,38.523124476822986,6138831.0,3478917.0,27.86,696773.0,0,625,2,410100000.0,0,0,0,3.0,5.9,0,12,6244960.0,5548187.0,7.729711131915261,39,Bachelor,7,5.511400646342639,8.816136406071863,8.853570272106673,0.4199356484602914,7.37567770360962,6,22,6.824753065802792,0.5463486959567191,6.583405257791094,0,2018,2,1,0,8.035754379988674,56,8,Growth,23,3.724121600100458,Industrial,399.0574760448282,10.088131621670028,0,0.0,0.0,6.970602374056484,
1756,0,0.1172230671766104,0.0853025789344977,0.0515177510127988,0.1043043900297223,1.9207811384957327,1.4660477640564582,0.9729608270726732,0.455748046953693,1.2588034975313245,5.906168725169626,5.125147980565322,0.6076171085547356,4356171.795048438,1.339242810054908,80.56599057580368,71.21745584402407,52.45125748284548,33725010.0,13383868.0,33.76,5063506.0,0,718,0,514800000.0,0,0,0,3.0,3.4,0,49,36581900.0,31518394.0,6.299022762621617,35,Bachelor,8,5.088026236511984,5.39428910082077,4.298907877226656,0.4515396180469111,3.6718696552126033,4,8,3.2995370303432816,0.7932823697474579,8.406424061884142,3,2020,1,0,0,8.71013560958787,10,4,Mature,22,6.879113173245004,Industrial,232.890109351985,12.752326077920468,0,0.0,0.0,5.771655109606276,
2933,0,0.0959217679789895,0.0549692536826253,0.0507785169660743,0.0901555421914937,1.4389533505380057,0.9186474546966532,0.6916833977333103,0.4014418118867705,1.237647331280728,3.4001207184082896,4.3229138316655344,0.9487845701272778,-66.5592781834985,0.5979449755570152,156.6431836795962,84.4337903120712,35.13973633363125,1462753.0,692068.0,14.05,-93.0,0,605,1,20100000.0,0,0,0,1.17,6.7,0,8,3725984.0,3726077.0,6.245102059424848,38,Bachelor,9,6.169138934719713,8.091351477132706,6.829484816775002,0.5702955950933324,9.149118918816724,5,10,5.782742310278398,0.8936544673058473,8.172335557912994,1,2019,3,0,0,8.231862115996261,56,8,Growth,4,3.60463083936006,Urban,494.4484726367777,14.968919094601947,0,0.0,0.0,5.8992087296154505,
998,0,0.0588831834289244,0.0302899313594754,0.0215794711425966,0.0377823366781301,1.5659473114254454,1.09073452301992,0.7586132367981103,0.4308535724781951,0.5081918657615958,5.416150633330051,4.867826000447614,0.7151187222083859,-2497962.696557486,0.7734867783827085,85.02586676506948,74.98213780986356,57.347306617891576,14546211.0,3370891.0,8.39,-3434269.0,0,682,1,7900000.0,0,0,0,3.0,4.1,1,27,21349204.0,24783472.0,7.47047546475653,43,Bachelor,7,4.296899976105904,7.483933410628586,8.616370431767749,0.3131486631389625,6.3134548898168585,5,41,6.133350268357091,0.4678984368169226,4.698357121911593,3,2019,2,1,0,6.738651570619871,46,6,Mature,22,4.96191387423203,Suburban,195.60630407029345,8.727930806033111,1,971991243.3055676,0.687452813744313,5.080405986747159,Real Estate
622,0,0.1843638513182453,0.0329644235634417,0.0240516502615575,0.044997542699657,1.8188063186030736,1.6372693760232544,0.90549940195074,0.4524290825752395,0.5830534434453818,8.17635203746853,4.150199401857571,0.699609754266008,-1061053.4389815489,0.5646051161227765,90.39752432823232,87.94758146720159,42.19099215832384,13580764.0,4181346.0,16.46,-1430242.0,0,673,2,54400000.0,0,0,0,3.0,4.7,0,26,16652238.0,18082480.0,7.438575642261584,48,Bachelor,6,6.1201421858640686,6.388003628830426,8.07483669009923,0.4591676188640546,5.453949385448136,3,25,3.3262341794406023,0.7255529682451503,8.086706802317922,3,2021,2,1,0,6.912644904003575,46,6,Mature,19,4.184169236068097,Urban,669.1384506324031,12.757324789324777,0,0.0,0.0,4.115445706659112,
2324,0,-0.1013783462001425,0.0521873057491024,0.0429019042967915,0.0935366534250759,0.990406178389626,0.7125913222327438,1.1840492900046382,0.5271826878986269,0.8554722502232892,5.720064314397721,4.748147570507577,0.8302666814585845,3823424.731944434,1.4985515229787854,97.44566550274556,76.87208423494334,43.23689007275151,47909702.0,27829847.0,37.31,5018444.0,0,733,0,36400000.0,0,0,0,3.0,1.9,0,44,39408963.0,34390519.0,6.329482252633394,45,High School,12,7.49336377781819,9.379194580655469,5.416794984811899,0.596225949956678,7.532978104425361,15,69,3.38820538773011,0.8493492795007987,5.313415318457682,2,2009,10,1,0,5.081277698060082,56,8,Growth,24,4.299721900224973,Suburban,140.7791199473971,10.420669962497124,1,117337811.80812936,0.6897779456298325,5.560190676026522,Real Estate
728,0,0.1636494337841809,0.0284861231282508,0.024951928031271,0.0481981547161319,1.9764538109776144,1.3897763232714708,0.9194740176699776,0.4457324318859912,0.614071250941156,3.496204664729439,3.598144551581503,0.8931948247653904,-1349310.9780803542,0.4108326337336542,173.14906688221822,101.44117190610658,32.69102757044537,5281429.0,1213274.0,6.08,-1570695.0,0,667,3,521500000.0,0,0,0,3.0,1.9,0,19,8512712.0,10083407.0,7.314154303708197,29,Bachelor,9,3.470539843687797,7.819275844613312,8.255132981508709,0.2156462315215883,5.2850089763702,18,12,6.580603985654973,0.93568905208139,4.341664406169416,1,2006,5,1,0,5.086938101699436,46,6,Mature,24,4.682910785957146,CBD,1090.685936875023,19.22992102957438,0,0.0,0.0,3.5441222680614244,
2529,1,0.1913086662215952,0.0539272304438059,0.0655658504972945,0.1327519399047931,1.4720660767409135,1.0443164342095674,1.0894605722540114,0.5094992192478118,1.3722371464328815,7.513820443341275,6.441327105052621,1.249936561318771,-3570544.891029821,0.8220175132082681,54.84111208585351,56.66534148121301,50.401381691228096,19472482.0,8720534.0,26.45,-5087894.0,0,752,2,1315900000.0,0,0,0,3.0,2.2,0,54,45574451.0,50662345.0,7.305436840700016,49,Bachelor,5,7.683597396636756,8.652901540835007,4.757425273060374,0.5752981413883194,7.052488904876488,3,5,3.726715436277408,0.859905060749218,4.861652865906027,0,2021,2,0,0,6.484965019338409,56,8,Growth,17,4.829608876799,Industrial,240.47929132738304,12.614141233479266,0,0.0,0.0,5.7817121791436525,
158,0,0.1350726966847399,0.0302025498179107,0.0256943636557543,0.0452723439140259,2.054017110641261,1.5954958112451851,0.7758853200744167,0.4324576370270028,0.6101504675416165,7.388181082237467,2.879366115726041,0.8332474335867538,3042967.722453241,0.376807615930345,117.70331962311572,120.0,51.6999091198189,4025383.0,2326631.0,13.19,3570201.0,0,673,0,24300000.0,0,0,0,3.0,1.9,0,31,20264238.0,16694037.0,4.310591661413163,43,Bachelor,6,3.065610627808168,7.400259124911906,4.490622065997301,0.5529164155805351,5.701529766788389,3,24,4.630985594033244,0.8747992173149179,5.149030445107062,1,2021,2,0,0,5.21717231097773,46,6,Mature,15,4.624808077899718,Industrial,225.97757215444875,11.544563273033344,1,263748140.861107,0.5581539870296482,7.173483078338888,Real Estate
2614,0,0.2308143086553775,0.0480970701537552,0.0369210496918946,0.0691082240850267,1.3420850079994542,0.8905290394418673,0.834530702805272,0.4444737770736918,0.8300618781653294,5.034200862163244,3.6264711996593206,0.763729615137914,-1497358.047806704,0.5935860655256556,139.97010526801463,100.64880703706925,33.18276149843856,5806000.0,786341.0,8.54,-1765376.0,0,649,1,160700000.0,0,0,0,3.0,2.1,1,20,10776274.0,12541650.0,6.7912187939776345,39,Vocational,3,6.157890547395432,8.220855272926666,6.826569931449432,0.481219358267951,7.365219655781,8,7,3.1772975783884294,0.581716554053165,8.896097551136098,1,2016,7,0,0,7.771771062655535,56,8,Growth,1,4.593845941032926,Urban,505.7246404560324,13.756055009296382,0,0.0,0.0,5.08429487350255,
1750,0,0.0492103474883396,0.0860669415225777,0.1067824155211283,0.1725356085032151,1.262597265787506,1.021516482619852,0.5146345739167766,0.3545144774946781,2.807800768795071,8.382696818455862,6.48924487014321,1.253285377822512,1964031.966874248,1.2628821413415892,49.9178318708937,56.24691428726204,49.871155797382606,14965807.0,2177797.0,30.34,2699990.0,0,700,1,810500000.0,0,0,0,3.0,5.1,0,40,17211583.0,14511593.0,4.851669142417222,44,Vocational,7,6.1786838912763455,4.658230825789655,4.90614144591885,0.2468348669419379,5.9088610235742856,4,22,5.407488185773389,0.7759850420548304,4.846015601629099,1,2020,3,0,0,7.185022417977006,10,4,Mature,13,3.67647283925174,Urban,440.7153548428714,15.93371516434872,0,0.0,0.0,4.412098868969155,
124,1,-0.0518366891106568,0.0340749379067018,0.0346847391014055,0.0773290477395688,1.9977165852683003,1.4912685799901464,1.3542442636030567,0.5828517476027479,0.6391865164426342,8.254321541513818,4.912097382091583,1.020623992780804,-215692.6603762947,0.8507286199161843,58.54178517584646,74.30634444070856,59.98382043179019,587852.0,70412.0,8.21,-298739.0,0,579,0,30000000.0,0,0,0,3.0,3.9,0,13,1968903.0,2267642.0,7.895762334293028,45,Bachelor,12,6.042039609697398,7.594928980745246,6.984625678648271,0.5069154277192371,5.224346915379273,1,39,4.933440841220779,0.914385559415614,8.055140566529605,1,2023,0,1,1,5.070036529718246,46,6,Mature,21,5.264202242224099,Industrial,342.77127030572706,12.45144955659899,0,0.0,0.0,7.358531338566959,
2455,0,0.0736670428223578,0.0468799839837946,0.0410622902393892,0.065288201852876,1.5482276768751346,1.050094943194925,0.6137224896769182,0.3761978127347576,1.1246501443355912,4.19250087090919,3.285865353722317,0.857222152881662,2537825.606006504,1.1448377431099883,139.7925142305284,111.0818492871347,58.349543566675294,14895675.0,3293403.0,16.01,3109724.0,0,684,1,90700000.0,0,0,0,2.22,1.1,1,28,21883005.0,18773281.0,5.489465192914411,47,Vocational,5,6.12511499465746,9.457706739747533,7.647855484285376,0.4713335318836762,7.683982540637633,11,22,7.255375021608602,0.978208420451146,8.725244059508022,1,2013,9,2,0,8.256208533749657,56,8,Growth,1,4.997779168375942,Urban,615.7996383430288,13.574625611397666,1,209786402.281619,0.7251852815117492,6.369521633013134,Vehicle
264,0,0.149539473368057,0.0302201549039611,0.0264150705917067,0.0646290447805146,1.736281178462134,1.20030641834827,1.436185491668352,0.5959665123922104,0.444043237256978,6.83419148122357,6.479995800881358,0.8851583970376307,-212188.7009589976,0.3217488492548757,50.49232159348605,56.3271969945344,59.24280244008586,1097067.0,439352.0,27.88,-264026.0,0,598,1,35900000.0,0,0,0,3.0,5.0,0,6,3501443.0,3765469.0,4.399052016152535,45,Bachelor,5,7.697168114480937,7.753746086987645,7.050915054184085,0.4406214598574072,6.299031936771199,7,49,6.741685746130095,0.866274984918152,4.397440650254487,2,2017,4,0,0,5.285126226239592,46,6,Mature,7,4.614086353814738,CBD,805.6333283129354,17.886266809987806,0,0.0,0.0,5.908669265556382,
